student_id,name,age,gender,grade_level,subject_name,teacher_name,difficulty_level,hours_per_week,description,month,score,sleep_hours,study_hours,attendance_rate,internet_access,free_time_activity,parent_education,homework_completion_rate,extracurricular_activities,family_size,previous_gpa,school_transport,health_condition,tutoring,admission_year,city,country,scholarship_status,exam_attempts,teacher_experience_years,parent_income,feedback_rating,efficiency,performance_level,final_state
18,salma youssef,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,12/1/2023,82.6,6.9,3.4,99,1,drama,none,81,1,4,3.36,private car,normal,0,2020,mansoura,egypt,1,3,14,4022,1.5,3.04,good,High Performance
18,salma youssef,16,female,grade 10,history,ms. layla,medium,3,world and local history events,9/1/2023,51.6,7.5,4,76,1,drama,none,89,1,4,2.89,private car,normal,0,2020,mansoura,egypt,1,2,14,4022,1.5,3.04,average,Need Help
18,salma youssef,16,female,grade 10,history,ms. layla,medium,3,world and local history events,10/1/2023,66.6,8.8,4.6,93,1,drama,none,81,1,4,3.36,private car,normal,0,2020,mansoura,egypt,1,1,14,4022,1.5,3.04,average,Need Help
18,salma youssef,16,female,grade 10,history,ms. layla,medium,3,world and local history events,11/1/2023,77.6,8,4.8,91,1,drama,none,98,1,4,3.36,private car,normal,0,2020,mansoura,egypt,1,3,14,4022,1.5,3.04,good,High Performance
18,salma youssef,16,female,grade 10,history,ms. layla,medium,3,world and local history events,12/1/2023,71.6,7.2,3.5,91,1,drama,none,100,1,4,3.36,private car,normal,0,2020,mansoura,egypt,1,3,14,4022,1.5,3.04,good,High Performance
18,salma youssef,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,9/1/2023,53.6,7.6,5.2,73,1,drama,none,80,1,4,3.36,private car,normal,0,2020,mansoura,egypt,1,3,14,4022,1.5,3.04,average,Need Help
18,salma youssef,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,10/1/2023,65.6,8.5,2,89,1,drama,none,92,1,4,3.36,private car,normal,0,2020,mansoura,egypt,1,1,14,4022,1.5,3.04,average,Need Help
18,salma youssef,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,11/1/2023,77.6,7.3,3.9,98,1,drama,none,96,1,4,3.36,private car,normal,0,2020,mansoura,egypt,1,1,14,4022,1.5,3.04,good,High Performance
18,salma youssef,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,12/1/2023,82.6,5.6,1.6,95,1,drama,none,92,1,4,3.36,private car,normal,0,2020,mansoura,egypt,1,1,14,4022,1.5,3.04,good,High Performance
18,salma youssef,16,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,9/1/2023,52.6,5.9,4.4,84,1,drama,none,72,1,4,3.36,private car,normal,0,2020,mansoura,egypt,1,3,14,4022,1.5,3.04,average,Need Help
18,salma youssef,16,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,10/1/2023,52.6,5.1,4,76,1,drama,none,75,1,4,3.36,private car,normal,0,2020,mansoura,egypt,1,2,14,4022,1.5,3.04,average,Need Help
18,salma youssef,16,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,11/1/2023,58.6,5.5,1.9,99,1,drama,none,83,1,4,3.36,private car,normal,0,2020,mansoura,egypt,1,1,14,4022,1.5,3.04,average,Need Help
18,salma youssef,16,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,12/1/2023,67.6,7.9,6.1,96,1,drama,none,97,1,4,3.36,private car,normal,0,2020,mansoura,egypt,1,2,14,4022,1.5,3.04,average,Need Help
19,tamer adel,17,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,9/1/2023,65.3,7.8,3.3,77,1,music,postgrad,100,0,7,2.03,other,normal,0,2024,mansoura,egypt,1,3,15,2765,2.4,1.32,average,Need Help
19,tamer adel,17,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,10/1/2023,70.3,8.1,2,66,1,music,postgrad,97,0,7,2.03,other,normal,0,2024,mansoura,egypt,1,1,15,2765,2.4,1.32,good,High Performance
19,tamer adel,17,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,11/1/2023,75.3,6.9,6.4,69,1,music,postgrad,97,0,7,2.03,other,normal,0,2024,mansoura,egypt,1,2,15,2765,2.4,1.32,good,High Performance
19,tamer adel,17,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,12/1/2023,86.3,8,4.8,83,1,music,postgrad,100,0,7,2.03,other,normal,0,2024,mansoura,egypt,1,1,15,2765,2.4,1.32,excellent,High Performance
19,tamer adel,17,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,9/1/2023,72.3,6.6,6.7,67,1,music,postgrad,92,0,7,2.03,other,normal,0,2024,mansoura,egypt,1,3,15,2765,2.4,1.32,good,High Performance
19,tamer adel,17,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,10/1/2023,71.3,8.9,6.3,74,1,music,postgrad,83,0,7,2.89,other,normal,0,2024,mansoura,egypt,1,2,15,2765,2.4,1.32,good,High Performance
19,tamer adel,17,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,11/1/2023,85.3,6.2,6.4,91,1,music,postgrad,100,0,7,2.03,other,normal,0,2024,mansoura,egypt,1,1,15,2765,2.4,1.32,excellent,High Performance
19,tamer adel,17,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,12/1/2023,83.3,6,5.5,76,1,music,postgrad,97,0,7,2.03,other,normal,0,2024,mansoura,egypt,1,1,15,2765,2.4,1.32,good,High Performance
19,tamer adel,17,male,grade 10,history,ms. layla,medium,3,world and local history events,9/1/2023,65.3,7.3,3.4,78,1,music,postgrad,100,0,7,2.03,other,normal,0,2024,mansoura,egypt,1,2,15,2765,2.4,1.32,average,Need Help
19,tamer adel,17,male,grade 10,history,ms. layla,medium,3,world and local history events,10/1/2023,67.3,6.7,6.7,84,1,music,postgrad,89,0,7,2.03,other,normal,0,2024,mansoura,egypt,1,1,15,2765,2.4,1.32,average,Need Help
19,tamer adel,17,male,grade 10,history,ms. layla,medium,3,world and local history events,11/1/2023,76.3,5.5,6.9,94,1,music,postgrad,93,0,7,2.03,other,normal,0,2024,mansoura,egypt,1,3,15,2765,2.4,1.32,good,High Performance
19,tamer adel,17,male,grade 10,history,ms. layla,medium,3,world and local history events,12/1/2023,82.3,6.9,6.1,77,1,music,postgrad,98,0,7,2.03,other,normal,0,2024,mansoura,egypt,1,1,15,2765,2.4,1.32,good,High Performance
19,tamer adel,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,9/1/2023,62.3,5.5,5.3,84,1,music,postgrad,79,0,7,2.03,other,normal,0,2024,mansoura,egypt,1,1,15,2765,2.4,1.32,average,Need Help
19,tamer adel,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,10/1/2023,83.65,8.9,3.3,86,1,music,postgrad,68,0,7,2.03,other,normal,0,2024,mansoura,egypt,1,3,15,2765,2.4,1.32,good,High Performance
19,tamer adel,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,11/1/2023,74.3,6.8,6.4,68,1,music,postgrad,96,0,7,2.03,other,normal,0,2024,mansoura,egypt,1,2,15,2765,2.4,1.32,good,High Performance
19,tamer adel,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,12/1/2023,84.3,9,6.7,83,1,music,postgrad,100,0,7,2.03,other,normal,0,2024,mansoura,egypt,1,3,15,2765,2.4,1.32,good,High Performance
19,tamer adel,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,9/1/2023,51.3,7.1,4,95,1,music,postgrad,81,0,7,2.03,other,normal,0,2024,mansoura,egypt,1,3,15,2765,2.4,1.32,average,Need Help
19,tamer adel,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,10/1/2023,59.3,8.5,3.8,73,1,music,postgrad,92,0,7,2.03,other,normal,0,2024,mansoura,egypt,1,2,15,2765,2.4,1.32,average,Need Help
19,tamer adel,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,11/1/2023,100,8.1,4.4,65,1,music,postgrad,100,0,7,2.03,other,normal,0,2024,mansoura,egypt,1,3,15,2765,2.4,1.32,excellent,High Performance
19,tamer adel,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,12/1/2023,100,7.3,4.3,84,1,music,postgrad,100,0,7,2.03,other,normal,0,2024,mansoura,egypt,1,3,15,2765,2.4,1.32,excellent,High Performance
20,yara ibrahim,16,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,9/1/2023,66.7,8.4,3.8,92,1,reading,college,82,1,5,2.77,other,mild illness,0,2017,mansoura,egypt,1,3,5,2565,4.7,0.275,average,Need Help
20,yara ibrahim,16,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,10/1/2023,70.7,7.7,4.6,70,1,reading,college,84,1,5,2.77,other,mild illness,0,2017,mansoura,egypt,1,3,5,2565,4.7,0.275,good,High Performance
20,yara ibrahim,16,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,11/1/2023,66.7,7.4,1.5,96,1,reading,college,86,1,5,2.77,other,mild illness,0,2017,mansoura,egypt,1,1,5,2565,4.7,0.275,average,Need Help
20,yara ibrahim,16,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,12/1/2023,78.7,8.3,4.9,91,1,reading,college,100,1,5,2.77,other,mild illness,0,2017,mansoura,egypt,1,1,5,2565,4.7,0.275,good,High Performance
20,yara ibrahim,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,9/1/2023,63.7,5.2,1.8,86,1,reading,college,87,1,5,2.77,other,mild illness,0,2017,mansoura,egypt,1,2,5,2565,4.7,0.275,average,Need Help
20,yara ibrahim,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,10/1/2023,69.7,6.8,5.1,86,1,reading,college,91,1,5,2.77,other,mild illness,0,2017,mansoura,egypt,1,1,5,2565,4.7,0.275,average,Need Help
20,yara ibrahim,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,11/1/2023,78.7,7.5,5,78,1,reading,college,100,1,5,2.77,other,mild illness,0,2017,mansoura,egypt,1,3,5,2565,4.7,0.275,good,High Performance
20,yara ibrahim,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,12/1/2023,81.7,8,5.8,93,1,reading,college,100,1,5,2.77,other,mild illness,0,2017,mansoura,egypt,1,2,5,2565,4.7,0.275,good,High Performance
20,yara ibrahim,16,female,grade 10,history,ms. layla,medium,3,world and local history events,9/1/2023,56.7,6.6,6.4,82,1,reading,college,88,1,5,2.77,other,mild illness,0,2017,mansoura,egypt,1,1,5,2565,4.7,0.275,average,Need Help
20,yara ibrahim,16,female,grade 10,history,ms. layla,medium,3,world and local history events,10/1/2023,68.7,7.5,2.6,92,1,reading,college,74,1,5,2.77,other,mild illness,0,2017,mansoura,egypt,1,3,5,2565,4.7,0.275,average,Need Help
20,yara ibrahim,16,female,grade 10,history,ms. layla,medium,3,world and local history events,11/1/2023,65.7,6.8,4.2,76,1,reading,college,82,1,5,2.77,other,mild illness,0,2017,mansoura,egypt,1,2,5,2565,4.7,0.275,average,Need Help
20,yara ibrahim,16,female,grade 10,history,ms. layla,medium,3,world and local history events,12/1/2023,78.7,7.3,2.1,75,1,reading,college,100,1,5,2.77,other,mild illness,0,2017,mansoura,egypt,1,2,5,2565,4.7,0.275,good,High Performance
20,yara ibrahim,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,9/1/2023,70.7,6.7,5.5,5,1,reading,college,98,1,5,2.77,other,mild illness,0,2017,mansoura,egypt,1,1,5,2565,4.7,0.275,good,High Performance
20,yara ibrahim,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,10/1/2023,63.7,6.5,3.3,73,1,reading,college,93,1,5,2.77,other,mild illness,0,2017,mansoura,egypt,1,1,5,2565,4.7,0.275,average,Need Help
20,yara ibrahim,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,11/1/2023,68.7,7.2,5.1,84,1,reading,college,89,1,5,2.77,other,mild illness,0,2017,mansoura,egypt,1,2,5,2565,4.7,0.275,average,Need Help
20,yara ibrahim,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,12/1/2023,78.7,4.6,4.7,99,1,reading,college,86,1,5,2.77,other,mild illness,0,2017,mansoura,egypt,1,1,5,2565,4.7,0.275,good,High Performance
20,yara ibrahim,16,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,9/1/2023,83.65,7.5,1.6,87,1,reading,college,66,1,5,2.77,other,mild illness,0,2017,mansoura,egypt,1,2,5,2565,4.7,0.275,good,High Performance
20,yara ibrahim,16,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,10/1/2023,48.7,7.3,2.1,90,1,reading,college,89,1,5,2.77,other,mild illness,0,2017,mansoura,egypt,1,3,5,2565,4.7,0.275,weak,Need Help
20,yara ibrahim,16,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,11/1/2023,59.7,8.4,4.3,80,1,reading,college,76,1,5,2.77,other,mild illness,0,2017,mansoura,egypt,1,1,5,2565,4.7,0.275,average,Need Help
20,yara ibrahim,16,female,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,12/1/2023,71.7,7.7,2.5,72,1,reading,college,91,1,5,2.77,other,mild illness,0,2017,mansoura,egypt,1,2,5,2565,4.7,0.275,good,High Performance
21,ziad khaled,17,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,9/1/2023,70.1,8.3,5.6,80,1,sports,college,71,1,2,3.51,private car,normal,0,2015,cairo,egypt,0,2,3,2671,1.5,1.328,good,High Performance
21,ziad khaled,17,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,10/1/2023,83.1,8.2,3.4,94,1,sports,college,97,1,2,3.51,private car,normal,0,2015,cairo,egypt,0,1,3,2671,1.5,1.328,good,High Performance
21,ziad khaled,17,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,11/1/2023,88.1,9,4.3,72,1,sports,college,90,1,2,3.51,private car,normal,0,2015,cairo,egypt,0,2,3,2671,1.5,1.328,excellent,High Performance
21,ziad khaled,17,male,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,12/1/2023,84.1,6.1,4.8,89,1,sports,college,70,1,2,3.51,private car,normal,0,2015,cairo,egypt,0,1,3,2671,1.5,1.328,good,High Performance
21,ziad khaled,17,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,9/1/2023,82.1,6.9,4,98,1,sports,college,98,1,2,3.51,private car,normal,0,2015,cairo,egypt,0,1,3,2671,1.5,1.328,good,High Performance
21,ziad khaled,17,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,10/1/2023,83.65,5.2,4,77,1,sports,college,96,1,2,3.51,private car,normal,0,2015,cairo,egypt,0,1,3,2671,1.5,1.328,good,High Performance
21,ziad khaled,17,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,11/1/2023,88.1,5.5,2,74,1,sports,college,76,1,2,3.51,private car,normal,0,2015,cairo,egypt,0,2,3,2671,1.5,1.328,excellent,High Performance
21,ziad khaled,17,male,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,12/1/2023,92.1,8.4,4,100,1,sports,college,87,1,2,3.51,private car,normal,0,2015,cairo,egypt,0,3,3,2671,1.5,1.328,excellent,High Performance
21,ziad khaled,17,male,grade 10,history,ms. layla,medium,3,world and local history events,9/1/2023,74.1,8.8,6.4,80,1,sports,college,81,1,2,3.51,private car,normal,0,2015,cairo,egypt,0,2,3,2671,1.5,1.328,good,High Performance
21,ziad khaled,17,male,grade 10,history,ms. layla,medium,3,world and local history events,10/1/2023,78.1,7.2,1.6,83,1,sports,college,72,1,2,3.51,private car,normal,0,2015,cairo,egypt,0,1,3,2671,1.5,1.328,good,High Performance
21,ziad khaled,17,male,grade 10,history,ms. layla,medium,3,world and local history events,11/1/2023,84.1,6.9,2.6,93,1,sports,college,100,1,2,3.51,private car,normal,0,2015,cairo,egypt,0,1,3,2671,1.5,1.328,good,High Performance
21,ziad khaled,17,male,grade 10,history,ms. layla,medium,3,world and local history events,12/1/2023,83.1,6.3,1.6,97,1,sports,college,88,1,2,3.51,private car,normal,0,2015,cairo,egypt,0,2,3,2671,1.5,1.328,good,High Performance
21,ziad khaled,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,9/1/2023,75.1,6.7,2.3,70,1,sports,college,75,1,2,3.51,private car,normal,0,2015,cairo,egypt,0,2,3,2671,1.5,1.328,good,High Performance
21,ziad khaled,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,10/1/2023,79.1,6.2,5.3,82,1,sports,college,84,1,2,3.51,private car,normal,0,2015,cairo,egypt,0,3,3,2671,1.5,1.328,good,High Performance
21,ziad khaled,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,11/1/2023,83.1,8.7,5,97,1,sports,college,83,1,2,3.51,private car,normal,0,2015,cairo,egypt,0,3,3,2671,1.5,1.328,good,High Performance
21,ziad khaled,17,male,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,12/1/2023,94.1,7.8,6.5,90,1,sports,college,100,1,2,3.51,private car,normal,0,2015,cairo,egypt,0,3,3,2671,1.5,1.328,excellent,High Performance
21,ziad khaled,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,9/1/2023,63.1,6.4,6,88,1,sports,college,73,1,2,3.51,private car,normal,0,2015,cairo,egypt,0,2,3,2671,1.5,1.328,average,Need Help
21,ziad khaled,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,10/1/2023,67.1,6.1,4.3,89,1,sports,college,84,1,2,3.51,private car,normal,0,2015,cairo,egypt,0,3,3,2671,1.5,1.328,average,Need Help
21,ziad khaled,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,11/1/2023,72.1,5.4,2.9,100,1,sports,college,81,1,2,3.51,private car,normal,0,2015,cairo,egypt,0,3,3,2671,1.5,1.328,good,High Performance
21,ziad khaled,17,male,grade 10,science,ms. fatima,hard,4,physics- chemistry- and biology fundamentals,12/1/2023,81.1,6.1,2.1,70,1,sports,college,86,1,2,3.51,private car,normal,0,2015,cairo,egypt,0,2,3,2671,1.5,1.328,good,High Performance
22,hana ali,16,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,9/1/2023,56.9,8.8,3.7,73,0,reading,none,89,1,8,2.19,private car,normal,0,2017,mansoura,egypt,1,2,1,6482,2.3,1.5,average,Need Help
22,hana ali,16,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,10/1/2023,59.9,6.3,5.6,74,0,reading,none,90,1,8,2.19,private car,normal,0,2017,mansoura,egypt,1,2,1,6482,2.3,1.5,average,Need Help
22,hana ali,16,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,11/1/2023,63.9,6.2,2.7,82,0,reading,none,97,1,8,2.19,private car,normal,0,2017,mansoura,egypt,1,1,1,6482,2.3,1.5,average,Need Help
22,hana ali,16,female,grade 10,arabic,mr. omar,easy,5,language- literature- and grammar,12/1/2023,74.9,5.4,1.5,100,0,reading,none,96,1,8,2.19,private car,normal,0,2017,mansoura,egypt,1,3,1,6482,2.3,1.5,good,High Performance
22,hana ali,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,9/1/2023,50.9,5,4.6,94,0,reading,none,90,1,8,2.19,private car,normal,0,2017,mansoura,egypt,1,2,1,6482,2.3,1.5,average,Need Help
22,hana ali,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,10/1/2023,58.9,7.8,4.3,89,0,reading,none,95,1,8,2.19,private car,normal,0,2017,mansoura,egypt,1,1,1,6482,2.3,1.5,average,Need Help
22,hana ali,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,11/1/2023,67.9,6.9,5.5,82,0,reading,none,92,1,8,2.19,private car,normal,0,2017,mansoura,egypt,1,1,1,6482,2.3,1.5,average,Need Help
22,hana ali,16,female,grade 10,english,mr. john,easy,4,grammar- reading- and writing skills,12/1/2023,77.9,9,5.4,68,0,reading,none,89,1,8,2.19,private car,normal,0,2017,mansoura,egypt,1,3,1,6482,2.3,1.5,good,High Performance
22,hana ali,16,female,grade 10,history,ms. layla,medium,3,world and local history events,9/1/2023,46.9,5.4,3.5,86,0,reading,none,81,1,8,2.19,private car,normal,0,2017,mansoura,egypt,1,1,1,6482,2.3,1.5,weak,Need Help
22,hana ali,16,female,grade 10,history,ms. layla,medium,3,world and local history events,10/1/2023,46.9,8,5.8,90,0,reading,none,81,1,8,2.19,private car,normal,0,2017,mansoura,egypt,1,3,1,6482,2.3,1.5,weak,Need Help
22,hana ali,16,female,grade 10,history,ms. layla,medium,3,world and local history events,11/1/2023,60.9,8.1,2.3,88,0,reading,none,83,1,8,2.19,private car,normal,0,2017,mansoura,egypt,1,3,1,6482,2.3,1.5,average,Need Help
22,hana ali,16,female,grade 10,history,ms. layla,medium,3,world and local history events,12/1/2023,66.9,8.5,5.3,91,0,reading,none,97,1,8,2.19,private car,normal,0,2017,mansoura,egypt,1,3,1,6482,2.3,1.5,average,Need Help
22,hana ali,16,female,grade 10,math,mr. ahmed,medium,5,basic mathematics concepts and algebra,9/1/2023,47.9,5.1,4.3,75,0,reading,none,85,1,8,2.19,private car,normal,0,2017,mansoura,egypt,1,2,1,6482,2.3,1.5,weak,Need Help
