Student_ID,First_Name,Last_Name,Subject,Attendance (%),date,performance
S2796,Omar,Johnson,Engineering,50.32,12/18/2024,Medium
S2797,Sara,Jones,CS,99.49,12/18/2024,Medium
S2798,Omar,Brown,Business,68.2,12/18/2024,Medium
S2800,Omar,Smith,Mathematics,76.75,12/18/2024,Medium
S2801,Ahmed,Smith,Engineering,56.52,12/18/2024,Medium
S2802,John,Brown,Business,89.88,12/18/2024,Medium
S2803,Liam,Brown,Mathematics,85.49,12/18/2024,High
S2804,Ahmed,Davis,Engineering,76.37,12/19/2024,Medium
S2805,John,Williams,Business,75.73,12/19/2024,Medium
S2806,Maria,Johnson,CS,54.37,12/19/2024,Medium
S2807,Ahmed,Brown,Business,82.79,12/19/2024,High
S2808,Maria,Williams,CS,95.56,12/19/2024,Medium
S2809,Sara,Davis,Mathematics,54.66,12/19/2024,Medium
S2811,Ali,Brown,Engineering,95.12,12/19/2024,Medium
S2812,Omar,Smith,Engineering,64.22,12/19/2024,Medium
S2813,Ahmed,Johnson,Engineering,82.7,12/19/2024,Medium
S2814,Maria,Johnson,Mathematics,76.74,12/19/2024,Medium
S2815,John,Smith,CS,79.82,12/19/2024,Medium
S2816,Sara,Brown,Engineering,70.79,12/19/2024,High
S2817,Omar,Johnson,Engineering,65,12/19/2024,Medium
S2818,Sara,Brown,Mathematics,52.43,12/20/2024,High
S2819,John,Davis,CS,87.21,12/20/2024,High
S2820,Omar,Brown,Business,87.3,12/20/2024,Medium
S2821,Omar,Williams,Engineering,83.54,12/20/2024,Medium
S2822,Maria,Smith,Business,82.18,12/20/2024,Medium
S2823,Maria,Brown,Business,62.19,12/20/2024,High
S2824,Ahmed,Davis,Engineering,51.12,12/20/2024,High
S2825,Ahmed,Jones,Mathematics,90.44,12/20/2024,Medium
S2826,Emma,Smith,Engineering,74.56,12/20/2024,Medium
S2827,Liam,Johnson,CS,65.34,12/20/2024,Medium
S2828,Emma,Williams,CS,55.1,12/20/2024,Medium
S2829,Ali,Johnson,Engineering,53.14,12/20/2024,High
S2833,John,Smith,Engineering,94.84,12/20/2024,High
S2834,Maria,Johnson,Engineering,96,12/21/2024,Medium
S2835,Sara,Brown,Mathematics,95.39,12/21/2024,Medium
S2836,Emma,Johnson,Engineering,76.36,12/21/2024,Medium
S2837,Maria,Williams,Engineering,60.97,12/21/2024,Medium
S2838,Liam,Williams,CS,89.9,12/21/2024,Medium
S2839,Ali,Jones,CS,60.69,12/21/2024,Medium
S2840,Sara,Williams,CS,63.36,12/21/2024,Medium
S2841,Emma,Johnson,Business,61.66,12/21/2024,Medium
S2842,Liam,Williams,CS,75.75,12/21/2024,Medium
S2843,John,Smith,CS,66.09,12/21/2024,Medium
S2844,Emma,Williams,Engineering,57.71,12/21/2024,High
S2845,Omar,Brown,Mathematics,72.66,12/21/2024,Medium
S2846,Liam,Smith,CS,93.7,12/21/2024,High
S2847,Liam,Jones,Mathematics,78.53,12/22/2024,High
S2848,Ali,Brown,CS,93.92,12/22/2024,Medium
S2849,Sara,Johnson,CS,59.79,12/22/2024,Medium
S2850,John,Johnson,Mathematics,58.35,12/22/2024,Medium
S2852,Emma,Brown,CS,73.17,12/22/2024,High
S2853,Ali,Brown,Mathematics,83.01,12/22/2024,Medium
S2854,Liam,Brown,CS,89.73,12/22/2024,High
S2855,Sara,Smith,Business,87.57,12/22/2024,High
S2856,Ahmed,Davis,Business,97.11,12/22/2024,Medium
S2857,Ali,Smith,Business,69.91,12/22/2024,High
S2858,Omar,Johnson,Business,60.32,12/22/2024,Medium
S2859,Ali,Davis,Engineering,77.55,12/22/2024,Medium
S2860,Emma,Williams,Business,55.54,12/22/2024,High
S2861,Emma,Johnson,Mathematics,64.44,12/23/2024,High
S2862,John,Jones,CS,60.39,12/23/2024,Medium
S2863,Emma,Smith,Mathematics,69.83,12/23/2024,Medium
S2864,Maria,Brown,Business,55.56,12/23/2024,High
S2865,Sara,Smith,Engineering,51.59,12/23/2024,High
S2866,Sara,Brown,Business,82.84,12/23/2024,High
S2867,Ahmed,Davis,Business,80.51,12/23/2024,High
S2868,Ahmed,Jones,Engineering,85.42,12/23/2024,Medium
S2869,Sara,Davis,Engineering,83.02,12/23/2024,Medium
S2871,Ahmed,Smith,Engineering,64.55,12/23/2024,Medium
S2872,John,Brown,Engineering,56.48,12/23/2024,Medium
S2873,Emma,Davis,Engineering,92.15,12/23/2024,High
S2874,Sara,Jones,CS,87.35,12/23/2024,Medium
S2875,Liam,Johnson,Business,60.08,12/23/2024,Medium
S2876,Ahmed,Johnson,Business,67.07,12/24/2024,Medium
S2877,Sara,Davis,Engineering,98.33,12/24/2024,Medium
S2878,Maria,Brown,Mathematics,79.71,12/24/2024,High
S2879,Ali,Davis,Engineering,90.06,12/24/2024,Medium
S2881,Sara,Jones,Mathematics,60.5,12/24/2024,Medium
S2882,Ali,Smith,CS,89.2,12/24/2024,High
S2884,Ali,Jones,Mathematics,84.05,12/24/2024,Medium
S2885,Emma,Davis,Engineering,77.63,12/24/2024,High
S2886,Sara,Smith,CS,78.18,12/24/2024,Medium
S2887,Maria,Williams,Mathematics,86.78,12/24/2024,Medium
S2888,Omar,Brown,CS,63.5,12/24/2024,High
S2889,Ahmed,Brown,Engineering,67.64,12/24/2024,Medium
S2890,Sara,Williams,Engineering,93.58,12/24/2024,High
S2891,Emma,Johnson,Engineering,65.44,12/25/2024,Medium
S2892,Ahmed,Jones,Engineering,77.32,12/25/2024,Medium
S2893,John,Brown,Business,85.13,12/25/2024,Medium
S2894,Ali,Williams,Mathematics,100,12/25/2024,Medium
S2895,Omar,Davis,Business,71.76,12/25/2024,Medium
S2897,John,Johnson,Mathematics,92.13,12/25/2024,High
S2899,Sara,Smith,CS,86.55,12/25/2024,Medium
S2900,Maria,Brown,Engineering,73.16,12/25/2024,Medium
S2901,Ahmed,Smith,Business,66.2,12/25/2024,Medium
S2903,Ahmed,Jones,Mathematics,93.81,12/25/2024,High
S2904,Omar,Jones,Business,94.19,12/25/2024,High
S2905,Sara,Johnson,Engineering,55.42,12/25/2024,High
S2906,Ahmed,Jones,Business,71.42,12/25/2024,Medium
S2908,Sara,Jones,Business,98.88,12/26/2024,Medium
S2909,Ahmed,Williams,CS,83.9,12/26/2024,Medium
S2910,Maria,Jones,Mathematics,70.36,12/26/2024,Medium
S2911,Emma,Davis,Business,51.3,12/26/2024,High
S2912,Sara,Jones,Mathematics,78.27,12/26/2024,High
S2914,Liam,Smith,Engineering,91.72,12/26/2024,Medium
S2915,Sara,Williams,Engineering,87.63,12/26/2024,Medium
S2917,Emma,Smith,CS,71.46,12/26/2024,Medium
S2918,John,Brown,Engineering,94.87,12/26/2024,Medium
S2919,Ali,Williams,CS,64.42,12/26/2024,High
S2920,John,Davis,CS,62.45,12/26/2024,Medium
S2921,Ahmed,Williams,Business,96.96,12/26/2024,High
S2922,Maria,Brown,Business,90.46,12/26/2024,Medium
S2923,John,Brown,CS,91.03,12/27/2024,Medium
S2926,Ahmed,Jones,CS,51.3,12/27/2024,Medium
S2927,John,Williams,Business,61.85,12/27/2024,High
S2929,John,Jones,CS,62,12/27/2024,High
S2930,Liam,Davis,Business,86.46,12/27/2024,High
S2931,Maria,Brown,CS,62.6,12/27/2024,High
S2932,Ali,Johnson,Business,69.76,12/27/2024,High
S2933,John,Davis,CS,99.16,12/27/2024,Medium
S2934,Omar,Smith,Engineering,62.24,12/27/2024,Medium
S2935,Liam,Johnson,Engineering,68.82,12/27/2024,Medium
S2936,John,Jones,CS,65.05,12/27/2024,Medium
S2937,Emma,Johnson,Engineering,55.48,12/27/2024,Medium
S2938,Sara,Brown,CS,74.49,12/27/2024,Medium
S2939,Omar,Smith,CS,68.93,12/28/2024,Medium
S2940,Omar,Brown,Mathematics,84.74,12/28/2024,High
S2941,Liam,Smith,Mathematics,90.88,12/28/2024,High
S2942,Emma,Davis,Engineering,77.21,12/28/2024,Medium
S2943,Emma,Jones,Mathematics,51.61,12/28/2024,Medium
S2944,Ahmed,Smith,Mathematics,80.95,12/28/2024,Medium
S2946,Ali,Smith,Business,80.82,12/28/2024,Medium
S2947,Sara,Johnson,CS,84.25,12/28/2024,Medium
S2948,Maria,Davis,Mathematics,59.89,12/28/2024,Medium
S2949,Omar,Johnson,CS,90.97,12/28/2024,Medium
S2952,John,Davis,Mathematics,65.26,12/28/2024,Medium
S2953,Maria,Davis,Mathematics,79.33,12/28/2024,Medium
S2954,John,Williams,CS,95.74,12/28/2024,Medium
S2955,Ali,Jones,CS,66.03,12/29/2024,Medium
S2956,Emma,Davis,CS,91,12/29/2024,Medium
S2957,John,Smith,CS,50.47,12/29/2024,Medium
S2959,John,Davis,CS,87.99,12/29/2024,Medium
S2960,Sara,Johnson,Mathematics,88.07,12/29/2024,Medium
S2962,Sara,Smith,Business,96.5,12/29/2024,High
S2963,Sara,Davis,Business,55.9,12/29/2024,Medium
S2965,Ali,Davis,CS,95.19,12/29/2024,Medium
S2966,Ali,Jones,Engineering,58.86,12/29/2024,Medium
S2967,Liam,Davis,Business,84.11,12/29/2024,Medium
S2968,Ali,Williams,Mathematics,76.52,12/29/2024,High
S2969,Ali,Davis,Business,54.16,12/29/2024,High
S2970,Ali,Davis,Mathematics,64.26,12/29/2024,Medium
S2971,Ahmed,Jones,CS,76.02,12/29/2024,Medium
S2972,John,Davis,Business,92.62,12/30/2024,High
S2973,Liam,Jones,Business,85.38,12/30/2024,Medium
S2974,Sara,Williams,Engineering,81.09,12/30/2024,Medium
S2976,Omar,Smith,Business,64.93,12/30/2024,High
S2977,John,Jones,Business,55.96,12/30/2024,Medium
S2978,John,Williams,Business,70.45,12/30/2024,High
S2979,Sara,Brown,Mathematics,51.43,12/30/2024,Medium
S2980,Ahmed,Davis,CS,60.55,12/30/2024,High
S2981,Maria,Jones,Engineering,71.62,12/30/2024,High
S2982,Maria,Davis,CS,70.93,12/30/2024,Medium
S2983,John,Johnson,Engineering,52.21,12/30/2024,Medium
S2984,Emma,Smith,Engineering,79.45,12/30/2024,High
S2987,Maria,Johnson,Engineering,97.16,12/30/2024,Medium
S2988,John,Jones,CS,54.97,12/31/2024,Medium
S2989,Ahmed,Johnson,Engineering,92.74,12/31/2024,Medium
S2990,Maria,Brown,CS,50.02,12/31/2024,Medium
S2991,John,Davis,Engineering,94.11,12/31/2024,High
S2993,Ali,Williams,Business,87.89,12/31/2024,Medium
S2995,Ali,Johnson,Engineering,86.91,12/31/2024,Medium
S2996,Sara,Brown,Engineering,70.09,12/31/2024,Medium
S2997,Ali,Smith,CS,53.55,12/31/2024,Medium
S2998,Omar,Smith,Engineering,88.38,12/31/2024,Medium
S2999,Ali,Davis,Mathematics,53.56,12/31/2024,High
S3000,Omar,Davis,Business,96.11,12/31/2024,Medium
S3001,Maria,Jones,CS,52.55,12/31/2024,Medium
S3002,Emma,Brown,Business,73.97,12/31/2024,Medium
S3003,Liam,Williams,Mathematics,86.15,1/1/2025,Medium
S3005,John,Brown,Mathematics,60.86,1/1/2025,Medium
S3006,Liam,Williams,CS,87.95,1/1/2025,Medium
S3007,Omar,Smith,Mathematics,89.21,1/1/2025,Medium
S3008,Ahmed,Williams,CS,96.13,1/1/2025,Medium
S3009,Ali,Williams,CS,68.81,1/1/2025,Medium
S3010,Omar,Brown,Engineering,75.31,1/1/2025,High
S3011,Ahmed,Brown,CS,68.16,1/1/2025,Medium
S3013,Liam,Johnson,CS,87.55,1/1/2025,Medium
S3014,Emma,Brown,CS,66.98,1/1/2025,Medium
S3016,Ali,Jones,Mathematics,70.18,1/1/2025,Medium
S3017,Sara,Smith,CS,85.63,1/1/2025,High
S3021,John,Williams,Business,88.96,1/1/2025,High
S3022,Sara,Brown,Mathematics,82.05,1/2/2025,Medium
S3023,Ali,Jones,Mathematics,53.03,1/2/2025,Medium
S3024,Ahmed,Davis,Engineering,54.78,1/2/2025,High
S3025,Sara,Johnson,Engineering,51.9,1/2/2025,Medium
S3026,Omar,Davis,Engineering,72.84,1/2/2025,High
S3027,Liam,Jones,CS,91.29,1/2/2025,Medium
S3028,Sara,Davis,CS,65.65,1/2/2025,Medium
S3029,Liam,Brown,Engineering,69.21,1/2/2025,Medium
S3030,Omar,Williams,Mathematics,95.47,1/2/2025,Medium
S3031,Ali,Brown,Mathematics,91.85,1/2/2025,Medium
S3032,Omar,Davis,Engineering,83.25,1/2/2025,High
S3033,Sara,Brown,Business,63.34,1/2/2025,High
S3034,Ahmed,Jones,Mathematics,55.85,1/2/2025,Medium
S3035,Emma,Johnson,Mathematics,50.8,1/3/2025,Medium
S3036,Sara,Brown,Engineering,55.35,1/3/2025,High
S3037,Omar,Jones,Mathematics,64.63,1/3/2025,Medium
S3038,Emma,Johnson,CS,77.59,1/3/2025,Medium
S3039,Omar,Williams,CS,53.2,1/3/2025,Medium
S3040,Ahmed,Davis,Mathematics,56.81,1/3/2025,Medium
S3042,Ali,Smith,Business,81.6,1/3/2025,High
S3043,John,Jones,Mathematics,80.79,1/3/2025,High
S3044,Liam,Johnson,Engineering,77.54,1/3/2025,Medium
S3045,Liam,Brown,CS,62.53,1/3/2025,Medium
S3046,Sara,Williams,Business,68.56,1/3/2025,Medium
S3047,John,Johnson,Business,54.83,1/3/2025,High
S3048,Omar,Jones,CS,61.32,1/3/2025,Medium
S3049,Ahmed,Smith,Business,94.89,1/4/2025,Medium
S3051,Omar,Davis,Business,82.38,1/4/2025,High
S3052,Emma,Johnson,CS,95.84,1/4/2025,Medium
S3053,Maria,Davis,Business,82.14,1/4/2025,Medium
S3056,Sara,Jones,Business,54.95,1/4/2025,Medium
S3057,John,Jones,CS,84.13,1/4/2025,Medium
S3058,Sara,Jones,CS,62.64,1/4/2025,Medium
S3059,Omar,Brown,Engineering,69.6,1/4/2025,High
S3060,Ali,Johnson,Mathematics,82.3,1/4/2025,Medium
S3062,Omar,Davis,Mathematics,62.53,1/4/2025,Medium
S3063,Liam,Jones,Engineering,66.72,1/4/2025,Medium
S3064,John,Jones,Engineering,67.08,1/4/2025,Medium
S3065,Maria,Davis,Engineering,97.97,1/4/2025,Medium
S3067,Ahmed,Johnson,Mathematics,72.93,1/4/2025,High
S3068,Sara,Jones,Business,59.99,1/5/2025,Medium
S3069,John,Davis,Business,90.55,1/5/2025,Medium
S3071,John,Brown,CS,60.52,1/5/2025,High
S3072,Liam,Jones,Mathematics,68.3,1/5/2025,High
S3073,Sara,Davis,CS,94.02,1/5/2025,High
S3075,Omar,Johnson,Business,56.11,1/5/2025,High
S3076,Maria,Johnson,Engineering,74.7,1/5/2025,High
S3077,Omar,Smith,Business,63.82,1/5/2025,Medium
S3078,Omar,Jones,Business,78.44,1/5/2025,Medium
S3079,Liam,Johnson,Mathematics,72.58,1/5/2025,Medium
S3080,Ali,Brown,Mathematics,71.75,1/5/2025,High
S3083,Emma,Williams,CS,91.05,1/5/2025,Medium
S3084,Ali,Johnson,CS,94.29,1/5/2025,Medium
S3085,Ahmed,Williams,Engineering,61.73,1/6/2025,High
S3087,Ali,Smith,Business,52.67,1/6/2025,Medium
S3088,Liam,Brown,Engineering,80.41,1/6/2025,Medium
S3089,Ahmed,Brown,CS,85.77,1/6/2025,Medium
S3090,Sara,Smith,Mathematics,68.64,1/6/2025,High
S3091,Maria,Smith,Engineering,83.98,1/6/2025,High
S3092,Emma,Williams,Engineering,85.65,1/6/2025,Medium
S3093,Sara,Jones,Engineering,96.77,1/6/2025,High
S3094,Omar,Davis,Engineering,53.24,1/6/2025,High
S3096,Sara,Williams,CS,53.43,1/6/2025,Medium
S3097,Sara,Davis,Business,93.4,1/6/2025,High
S3100,Omar,Davis,Business,54.18,1/6/2025,High
S3101,Ahmed,Williams,Engineering,63.67,1/6/2025,Medium
S3102,Ahmed,Jones,Mathematics,64.89,1/7/2025,Medium
S3103,Sara,Williams,Engineering,78.04,1/7/2025,High
S3104,Liam,Johnson,CS,62.9,1/7/2025,Medium
S3105,Liam,Williams,Business,53.65,1/7/2025,Medium
S3106,John,Smith,Mathematics,86.54,1/7/2025,High
S3107,John,Brown,CS,64.95,1/7/2025,Medium
S3108,Omar,Brown,Business,72.62,1/7/2025,High
S3109,Emma,Davis,Mathematics,56.38,1/7/2025,Medium
S3110,Maria,Smith,Business,90.13,1/7/2025,Medium
S3111,Ahmed,Johnson,Mathematics,78.28,1/7/2025,Medium
S3112,Emma,Smith,Business,95.08,1/7/2025,Medium
S3113,Ali,Williams,Engineering,74.77,1/7/2025,Medium
S3115,Emma,Smith,Business,94.59,1/7/2025,Medium
S3116,Ahmed,Johnson,Mathematics,78.82,1/8/2025,Medium
S3117,Maria,Williams,Mathematics,96.69,1/8/2025,Medium
S3118,Ali,Jones,Engineering,66.15,1/8/2025,High
S3120,Liam,Brown,Business,52.27,1/8/2025,Medium
S3124,Sara,Johnson,Engineering,57.49,1/8/2025,High
S3125,Emma,Jones,Engineering,72.21,1/8/2025,Medium
S3126,Ali,Smith,CS,58.84,1/8/2025,Medium
S3127,Omar,Johnson,Engineering,83.11,1/8/2025,Medium
S3130,Ahmed,Smith,Business,61.53,1/8/2025,High
S3134,John,Smith,Engineering,51.2,1/8/2025,High
S3135,Ahmed,Smith,CS,74.73,1/8/2025,High
S3136,Emma,Davis,CS,54.23,1/8/2025,Medium
S3137,Liam,Williams,Mathematics,99.27,1/8/2025,Medium
S3139,Sara,Johnson,Engineering,62.83,1/9/2025,Medium
S3140,Maria,Johnson,Business,78.19,1/9/2025,Medium
S3141,Sara,Williams,Mathematics,53.84,1/9/2025,Medium
S3142,Emma,Williams,Engineering,89.99,1/9/2025,Medium
S3143,Ahmed,Williams,Business,96.27,1/9/2025,Medium
S3144,Ali,Jones,CS,93.72,1/9/2025,Medium
S3145,Liam,Jones,Business,67.09,1/9/2025,Medium
S3146,Ali,Davis,Engineering,66.29,1/9/2025,Medium
S3147,Ahmed,Jones,Business,51.75,1/9/2025,Medium
S3148,Emma,Smith,Business,82.57,1/9/2025,High
S3151,Omar,Brown,CS,95.38,1/9/2025,Medium
S3153,Ali,Johnson,Business,50.48,1/9/2025,Medium
S3155,Maria,Davis,Engineering,61.17,1/9/2025,Medium
S3156,Maria,Williams,Business,51.66,1/10/2025,Medium
S3157,John,Williams,Business,75.14,1/10/2025,Medium
S3158,Sara,Smith,Business,65.7,1/10/2025,High
S3159,Ahmed,Williams,Engineering,59.02,1/10/2025,Medium
S3160,Ahmed,Johnson,Business,87.5,1/10/2025,Medium
S3161,Ahmed,Williams,Mathematics,60.22,1/10/2025,Medium
S3162,John,Jones,Engineering,84.38,1/10/2025,High
S3164,Emma,Johnson,Mathematics,75.59,1/10/2025,Medium
S3165,Omar,Davis,Mathematics,96.69,1/10/2025,Medium
S3166,Liam,Smith,CS,51.87,1/10/2025,High
S3167,Omar,Brown,Mathematics,75.01,1/10/2025,Medium
S3168,Emma,Williams,Mathematics,92.72,1/10/2025,Medium
S3169,Liam,Johnson,CS,79.4,1/10/2025,Medium
S3170,John,Brown,CS,63.84,1/11/2025,Medium
S3171,Emma,Brown,Engineering,69.88,1/11/2025,High
S3172,Ahmed,Jones,Mathematics,84.01,1/11/2025,Medium
S3173,Sara,Brown,Engineering,94.54,1/11/2025,Medium
S3175,Omar,Johnson,Business,53.58,1/11/2025,Medium
S3176,Maria,Johnson,Engineering,66.25,1/11/2025,Medium
S3177,Maria,Williams,Engineering,61.64,1/11/2025,Medium
S3178,John,Williams,Engineering,63.25,1/11/2025,Medium
S3179,Liam,Williams,Engineering,61.06,1/11/2025,Medium
S3180,Maria,Davis,CS,59.79,1/11/2025,High
S3181,Ahmed,Brown,Mathematics,56.53,1/11/2025,Medium
S3183,Emma,Jones,CS,57.21,1/11/2025,High
S3184,Ahmed,Davis,Business,60.22,1/11/2025,Medium
S3185,John,Williams,Business,62.31,1/11/2025,High
S3186,Ahmed,Smith,CS,96.65,1/12/2025,Medium
S3187,Emma,Jones,Engineering,87.79,1/12/2025,Medium
S3189,John,Brown,Business,55.24,1/12/2025,Medium
S3190,Sara,Jones,Business,91.82,1/12/2025,Medium
S3191,Ali,Jones,Engineering,70.41,1/12/2025,Medium
S3192,Sara,Johnson,CS,63.14,1/12/2025,Medium
S3193,Ali,Brown,Mathematics,78.79,1/12/2025,Medium
S3194,Ali,Brown,Business,91.11,1/12/2025,High
S3195,Sara,Davis,CS,88.93,1/12/2025,Medium
S3196,John,Jones,Engineering,94.5,1/12/2025,Medium
S3197,Liam,Brown,Engineering,96.41,1/12/2025,High
S3199,Ahmed,Davis,Business,71.19,1/12/2025,Medium
S3200,Ahmed,Davis,Mathematics,50.73,1/12/2025,Medium
S3201,Emma,Johnson,Mathematics,93.97,1/13/2025,Medium
S3202,Omar,Jones,Mathematics,57.73,1/13/2025,Medium
S3203,Omar,Brown,Mathematics,93.07,1/13/2025,Medium
S3205,Ali,Jones,Business,68.41,1/13/2025,High
S3206,John,Jones,Mathematics,51.96,1/13/2025,Medium
S3207,Maria,Jones,Business,66.34,1/13/2025,Medium
S3208,Sara,Williams,Engineering,94.42,1/13/2025,Medium
S3209,Ali,Brown,Engineering,51.28,1/13/2025,Medium
S3212,Sara,Williams,Business,68.55,1/13/2025,Medium
S3213,John,Jones,CS,58.63,1/13/2025,Medium
S3214,Sara,Johnson,Mathematics,62.61,1/13/2025,Medium
S3215,Sara,Jones,Business,93.88,1/13/2025,Medium
S3217,Ali,Williams,Engineering,63.69,1/13/2025,Medium
S3218,Liam,Brown,Mathematics,79.47,1/14/2025,High
S3219,John,Jones,CS,57.11,1/14/2025,Medium
S3220,Liam,Brown,Business,62.97,1/14/2025,High
S3221,John,Smith,Business,77.31,1/14/2025,High
S3222,Emma,Davis,Mathematics,61.88,1/14/2025,High
S3223,Ahmed,Brown,CS,83.96,1/14/2025,Medium
S3224,Liam,Johnson,Business,74.57,1/14/2025,Medium
S3225,Ahmed,Davis,Mathematics,88.6,1/14/2025,Medium
S3226,Omar,Johnson,Business,97.41,1/14/2025,High
S3227,Ali,Jones,Engineering,55.79,1/14/2025,High
S3228,Ali,Davis,Business,66.73,1/14/2025,High
S3229,Maria,Brown,Business,65.98,1/14/2025,Medium
S3230,Emma,Davis,Business,57.56,1/14/2025,Medium
S3231,Ahmed,Jones,CS,90.52,1/15/2025,Medium
S3232,Sara,Williams,CS,87.99,1/15/2025,Medium
S3234,Ali,Jones,CS,76.89,1/15/2025,Medium
S3235,Liam,Williams,Business,52.98,1/15/2025,Medium
S3236,John,Davis,Business,77.78,1/15/2025,High
S3237,John,Davis,CS,89.57,1/15/2025,Medium
S3238,Maria,Jones,CS,78.69,1/15/2025,High
S3239,Ahmed,Brown,Business,63.27,1/15/2025,Medium
S3240,Ali,Davis,Business,83.38,1/15/2025,Medium
S3241,John,Brown,Engineering,68.07,1/15/2025,High
S3242,Ali,Brown,Mathematics,77.24,1/15/2025,Medium
S3243,Sara,Brown,CS,74.38,1/15/2025,Medium
S3244,Maria,Smith,Mathematics,69.06,1/15/2025,Medium
S3245,Sara,Williams,Business,85.94,1/16/2025,Medium
S3246,Ali,Williams,Mathematics,94.19,1/16/2025,High
S3247,Omar,Davis,CS,50.26,1/16/2025,High
S3249,Ali,Brown,Mathematics,75.58,1/16/2025,Medium
S3250,Ahmed,Smith,CS,85.04,1/16/2025,Medium
S3252,John,Smith,Business,73.36,1/16/2025,Medium
S3253,Sara,Brown,Business,91.75,1/16/2025,High
S3254,Liam,Johnson,CS,58.88,1/16/2025,Medium
S3255,Maria,Johnson,Business,57.96,1/16/2025,High
S3256,Omar,Jones,Engineering,82.87,1/16/2025,Medium
S3257,Emma,Brown,CS,93.51,1/16/2025,Medium
S3258,Liam,Davis,Engineering,94.62,1/16/2025,Medium
S3259,John,Williams,Engineering,82.19,1/16/2025,High
S3261,Liam,Davis,Business,66.57,1/17/2025,Medium
S3262,Sara,Johnson,Mathematics,99,1/17/2025,Medium
S3263,Sara,Brown,Engineering,65.98,1/17/2025,High
S3264,Emma,Jones,Business,87.21,1/17/2025,High
S3265,Ahmed,Brown,Engineering,76.6,1/17/2025,Medium
S3266,Maria,Johnson,Mathematics,80.43,1/17/2025,High
S3267,Liam,Jones,Engineering,69.67,1/17/2025,High
S3268,Ahmed,Johnson,CS,98.24,1/17/2025,High
S3269,Maria,Smith,Mathematics,78.58,1/17/2025,High
S3270,Ahmed,Johnson,Mathematics,96.89,1/17/2025,Medium
S3272,Ali,Williams,Engineering,78.63,1/17/2025,High
S3273,Sara,Johnson,Business,85.86,1/17/2025,Medium
S3274,Liam,Davis,CS,87.25,1/17/2025,High
S3275,Ahmed,Williams,Mathematics,95.25,1/17/2025,High
S3276,Liam,Smith,Mathematics,50.22,1/18/2025,Medium
S3277,Emma,Jones,Mathematics,50.02,1/18/2025,Medium
S3278,Ahmed,Jones,Business,73.61,1/18/2025,Medium
S3279,John,Williams,CS,51.46,1/18/2025,Medium
S3280,Sara,Jones,Mathematics,98.73,1/18/2025,Medium
S3281,John,Johnson,Mathematics,61.1,1/18/2025,Medium
S3284,Sara,Johnson,Mathematics,76.1,1/18/2025,Medium
S3285,Liam,Johnson,CS,69,1/18/2025,Medium
S3287,Ahmed,Brown,CS,66.76,1/18/2025,High
S3288,Ahmed,Smith,CS,69.57,1/18/2025,Medium
S3289,Ali,Davis,Business,99.5,1/18/2025,Medium
S3290,Emma,Jones,Mathematics,60.39,1/18/2025,Medium
S3291,Liam,Williams,Business,77.24,1/18/2025,Medium
S3292,John,Smith,CS,99.37,1/19/2025,High
S3294,Liam,Jones,CS,99.67,1/19/2025,High
S3295,Maria,Brown,Business,98.41,1/19/2025,Medium
S3296,Ali,Johnson,CS,74.48,1/19/2025,Medium
S3297,John,Johnson,Mathematics,84.82,1/19/2025,Medium
S3298,John,Brown,CS,55.52,1/19/2025,Medium
S3301,Ahmed,Williams,CS,75.27,1/19/2025,Medium
S3302,John,Brown,Business,85.13,1/19/2025,Medium
S3303,Ahmed,Smith,Engineering,87.29,1/19/2025,High
S3304,Ali,Brown,Engineering,62.67,1/19/2025,Medium
S3305,Ahmed,Jones,Mathematics,93.78,1/19/2025,High
S3306,Sara,Johnson,Business,72.99,1/19/2025,High
S3307,Maria,Johnson,Engineering,60.51,1/19/2025,High
S3308,Omar,Johnson,CS,93.27,1/20/2025,Medium
S3309,John,Brown,CS,70.89,1/20/2025,Medium
S3310,Emma,Brown,Mathematics,87.52,1/20/2025,Medium
S3311,Maria,Williams,Business,77.4,1/20/2025,Medium
S3312,Omar,Johnson,Business,69.09,1/20/2025,Medium
S3313,Ahmed,Williams,Engineering,90.49,1/20/2025,Medium
S3314,John,Johnson,Engineering,79.22,1/20/2025,Medium
